areaid,date,avg_temp,prec
101210802,2015-7-16,24.9,6.7
101210802,2015-7-17,25,6.7
101210802,2015-7-18,25.1,5
101210802,2015-7-19,25.1,6.9
101210802,2015-7-20,25.1,7.6
101210802,2015-7-21,25,9.8
101210802,2015-7-22,24.8,6.6
101210802,2015-7-23,24.7,6.8
101210802,2015-7-24,24.7,10.6
101210802,2015-7-25,24.5,10.9
101210802,2015-7-26,24.2,8.6
101210802,2015-7-27,27.5,5.7
101210802,2015-7-28,28.3,3.1
101290804,2015-6-19,19.3,7.5
101290804,2015-6-20,19.4,7.5
101290804,2015-6-21,18.9,12.8
101290804,2015-6-22,18.7,5.6
101290804,2015-6-23,18.6,3.8
101290804,2015-6-24,18.6,2.9
101290804,2015-6-25,18.6,2.1
101290804,2015-6-26,18.8,1.5
101290804,2015-6-27,19.2,0
101290804,2015-6-28,19.7,1.1
101290804,2015-6-29,19.6,1.8
101290804,2015-6-30,19.6,1.8
101290804,2015-7-1,19.6,1.1
101290804,2015-7-2,19.8,2.2
101290804,2015-7-3,20.1,2.3
101290804,2015-7-4,20.2,1.8
101290804,2015-7-5,20.2,5
101290804,2015-7-6,20.1,6.9
101290804,2015-7-7,19.6,3.1
101290804,2015-7-8,19.8,1.7
101290804,2015-7-9,19.8,4.7
101290804,2015-7-10,19.4,5.9
101290804,2015-7-11,19.4,6.1
101290804,2015-7-12,19.2,5.9
101290804,2015-7-13,19.4,6.6
101290804,2015-7-14,19.3,5.4
101290804,2015-7-15,19.2,3
101290804,2015-7-16,19.7,2.2
101290804,2015-7-17,19.7,4.1
101290804,2015-7-18,19.8,2.9
101290804,2015-7-19,20.1,2.6
101290804,2015-7-20,20.2,2.9
101290804,2015-7-21,20.3,6.2
101290804,2015-7-22,19.9,4.6
101290804,2015-7-23,19.8,6.4
101290804,2015-7-24,19.5,7.7
101290804,2015-7-25,19.4,9.6
101290804,2015-7-26,19.3,8.9
101290804,2015-7-27,21.3,0.8
101290804,2015-7-28,20,23.2
101290701,2015-6-19,19.3,15.9
101290701,2015-6-20,19.2,18.2
101290701,2015-6-21,19,23.9
101290701,2015-6-22,18.8,12.6
101290701,2015-6-23,18.8,8.5
101290701,2015-6-24,18.8,6.3
101290701,2015-6-25,18.8,5.7
101290701,2015-6-26,18.8,5.6
101290701,2015-6-27,19,4.5
101290701,2015-6-28,19.1,5.6
101290701,2015-6-29,19.2,5
101290701,2015-6-30,19.4,4.5
101290701,2015-7-1,19.3,3.6
101290701,2015-7-2,19.7,5.5
101290701,2015-7-3,19.7,7
101290701,2015-7-4,19.5,8
101290701,2015-7-5,19.6,8.5
101290701,2015-7-6,19.5,8.7
101290701,2015-7-7,19.3,6.9
101290701,2015-7-8,19.3,4.2
101290701,2015-7-9,19.3,7.3
101290701,2015-7-10,19.3,11.4
101290701,2015-7-11,19,22.3
101290701,2015-7-12,18.8,13.1
101290701,2015-7-13,19,10.1
101290701,2015-7-14,19,9.6
101290701,2015-7-15,19,9
101290701,2015-7-16,19.3,7.7
101290701,2015-7-17,19.2,10.1
101290701,2015-7-18,19.2,8.9
101290701,2015-7-19,19.3,9.6
101290701,2015-7-20,19.3,11.5
101290701,2015-7-21,19.5,9.9
101290701,2015-7-22,19.3,7.2
101290701,2015-7-23,19.3,6.8
101290701,2015-7-24,19.2,11.3
101290701,2015-7-25,19.2,14.3
101290701,2015-7-26,19.2,19.2
101290701,2015-7-27,21.8,1.5
101290701,2015-7-28,20.8,4.1
101251503,2015-6-19,21.2,1.9
101251503,2015-6-20,19.9,20.9
101251503,2015-6-21,19.2,10.3
101251503,2015-6-22,21.2,0
101251503,2015-6-23,21.5,4.8
101251503,2015-6-24,20.8,6
101251503,2015-6-25,22,8.9
101251503,2015-6-26,23.2,15.8
101251503,2015-6-27,23.8,15.5
101251503,2015-6-28,23.6,14.1
101251503,2015-6-29,23.8,9.2
101251503,2015-6-30,24.1,10.8
101251503,2015-7-1,24.5,16.6
101251503,2015-7-2,24.6,14.5
101251503,2015-7-3,24.7,7.7
101251503,2015-7-4,24.6,8.4
101251503,2015-7-5,24.4,8.8
101251503,2015-7-6,24.4,8.2
101251503,2015-7-7,24.4,9.9
101251503,2015-7-8,24.1,6.5
101251503,2015-7-9,24,10.7
101251503,2015-7-10,23.6,9.7
101251503,2015-7-11,23.7,4.5
101251503,2015-7-12,24.2,3.6
101251503,2015-7-13,24.3,7.8
101251503,2015-7-14,24.3,6.3
101251503,2015-7-15,24.9,11.6
101251503,2015-7-16,25,5
101251503,2015-7-17,25.1,3.5
101251503,2015-7-18,25.1,6.9
101251503,2015-7-19,25.2,8.2
101251503,2015-7-20,25.2,5
101251503,2015-7-21,25.1,6.4
101251503,2015-7-22,25.1,2.9
101251503,2015-7-23,25.5,4.6
101251503,2015-7-24,25.2,6.5
101251503,2015-7-25,24.7,6.9
101251503,2015-7-26,24.5,4.9
101251503,2015-7-27,28.5,0.3
101251503,2015-7-28,28.9,1.7
101281302,2015-6-19,25.1,7.3
101281302,2015-6-20,24.4,13.9
101281302,2015-6-21,23.8,14.5
101281302,2015-6-22,23.6,19
101281302,2015-6-23,23.9,16.1
101281302,2015-6-24,24.4,11.9
101281302,2015-6-25,24.6,7.7
101281302,2015-6-26,24.5,5
101281302,2015-6-27,24.8,4.2
101281302,2015-6-28,25.2,4.3
101281302,2015-6-29,25.3,3.6
101281302,2015-6-30,25.3,2.3
101281302,2015-7-1,25.4,2
101281302,2015-7-2,25.5,2.7
101281302,2015-7-3,25.3,4.4
101281302,2015-7-4,25.2,5.4
101281302,2015-7-5,25.2,6.1
101281302,2015-7-6,25.2,6.8
101281302,2015-7-7,25.2,7.9
101281302,2015-7-8,25.1,8.5
101281302,2015-7-9,25.2,9.2
101281302,2015-7-10,25.1,10.5
101281302,2015-7-11,24.9,10.5
101281302,2015-7-12,24.8,9.5
101281302,2015-7-13,24.7,11
101281302,2015-7-14,24.9,11.8
101281302,2015-7-15,24.6,8.7
101281302,2015-7-16,24.8,6.5
101281302,2015-7-17,24.9,5.9
101281302,2015-7-18,25,5.9
101281302,2015-7-19,25.2,6.5
101281302,2015-7-20,25.4,6.7
101281302,2015-7-21,25.3,5.7
101281302,2015-7-22,25.4,5.9
101281302,2015-7-23,25.3,6.8
101281302,2015-7-24,25.4,6.6
101281302,2015-7-25,25.1,5.9
101281302,2015-7-26,25.2,8.7
101281302,2015-7-27,27.1,15.1
101281302,2015-7-28,27.6,5.6
101121102,2015-6-19,23.6,1.7
101121102,2015-6-20,24.7,0
101121102,2015-6-21,26.5,0
101121102,2015-6-22,27.4,0
101121102,2015-6-23,28.1,0
101121102,2015-6-24,28.3,0
101121102,2015-6-25,26.6,0
101121102,2015-6-26,25.1,0
101121102,2015-6-27,25.3,0
101121102,2015-6-28,26,0
101121102,2015-6-29,25.8,4.1
101121102,2015-6-30,25.5,6.7
101121102,2015-7-1,25.5,6.2
101121102,2015-7-2,25.7,2.3
101121102,2015-7-3,26.1,0
101121102,2015-7-4,27,0
101121102,2015-7-5,27.4,3.7
101121102,2015-7-6,27.6,1
101121102,2015-7-7,27.2,1.1
101121102,2015-7-8,27.3,1.2
101121102,2015-7-9,27.1,2.7
101121102,2015-7-10,26.7,3.5
101121102,2015-7-11,27,3.3
101121102,2015-7-12,26.6,3
101121102,2015-7-13,27.3,1.9
101121102,2015-7-14,27.9,1.9
101121102,2015-7-15,27.9,3.8
101121102,2015-7-16,27.6,3.6
101121102,2015-7-17,28,3.4
101121102,2015-7-18,27.5,7.6
101121102,2015-7-19,27.3,3
101121102,2015-7-20,27.6,4
101121102,2015-7-21,28.1,0
101121102,2015-7-22,27.9,5.1
101121102,2015-7-23,27.6,8.9
101121102,2015-7-24,27.4,3.3
101121102,2015-7-25,27.2,5
101121102,2015-7-26,26.8,4.6
101121102,2015-7-27,28.6,0.1
101121102,2015-7-28,29.5,9.3
101200505,2015-6-19,23.3,0
101200505,2015-6-20,24.9,9.4
101200505,2015-6-21,21.9,6.2
101200505,2015-6-22,23.7,0
101200505,2015-6-23,24.2,1.4
101200505,2015-6-24,23.6,8.4
101200505,2015-6-25,23.4,11.6
101200505,2015-6-26,24.1,20.4
101200505,2015-6-27,24,17.6
101200505,2015-6-28,24.1,10.6
101200505,2015-6-29,24.7,6.5
101200505,2015-6-30,25.5,14.8
101200505,2015-7-1,25.7,11.5
101200505,2015-7-2,26.1,18.3
101200505,2015-7-3,26.1,15
101200505,2015-7-4,26.2,10.4
101200505,2015-7-5,26.3,8.9
101200505,2015-7-6,26.2,8.6
101200505,2015-7-7,26,7
101200505,2015-7-8,25.9,8.5
101200505,2015-7-9,25.5,7.9
101200505,2015-7-10,25.4,11.9
101200505,2015-7-11,25.6,5.9
101200505,2015-7-12,25.9,9.7
101200505,2015-7-13,26,9.7
101200505,2015-7-14,26.2,9.3
101200505,2015-7-15,26.7,6.4
101200505,2015-7-16,27,6.5
101200505,2015-7-17,27.2,6.1
101200505,2015-7-18,27.3,7.1
101200505,2015-7-19,27.2,8.4
101200505,2015-7-20,27.3,7.1
101200505,2015-7-21,27.3,4.1
101200505,2015-7-22,27.4,3.7
101200505,2015-7-23,27.4,6
101200505,2015-7-24,27.4,6.4
101200505,2015-7-25,26.7,4.8
101200505,2015-7-26,26.8,4.5
101200505,2015-7-27,28.8,0.9
101200505,2015-7-28,29.3,0
101280501,2015-6-19,27.5,1.4
101280501,2015-6-20,27.2,3.2
101280501,2015-6-21,26.7,10.2
101280501,2015-6-22,26.6,7.3
101280501,2015-6-23,26.8,8.6
101280501,2015-6-24,26.7,13.9
101280501,2015-6-25,26.6,7.8
101280501,2015-6-26,27,3.1
101280501,2015-6-27,27.3,2.9
101280501,2015-6-28,27.4,3.6
101280501,2015-6-29,27.3,5.2
101280501,2015-6-30,27.4,5.3
101280501,2015-7-1,27.2,4.9
101280501,2015-7-2,27.3,5.2
101280501,2015-7-3,27.2,5.9
101280501,2015-7-4,27,9.4
101280501,2015-7-5,27,8.8
101280501,2015-7-6,27,10.2
101280501,2015-7-7,27,7.6
101280501,2015-7-8,26.9,6.4
101280501,2015-7-9,27.1,5.9
101280501,2015-7-10,27,9
101280501,2015-7-11,27,7
101280501,2015-7-12,27,5.9
101280501,2015-7-13,27.1,6.4
101280501,2015-7-14,26.9,6
101280501,2015-7-15,26.9,7
101280501,2015-7-16,27,4.8
101280501,2015-7-17,27,5.4
101280501,2015-7-18,27.1,3.3
101280501,2015-7-19,27.3,3.4
101280501,2015-7-20,27.3,3
101280501,2015-7-21,27.5,3.8
101280501,2015-7-22,27.3,6.2
101280501,2015-7-23,27.2,5.7
101280501,2015-7-24,27.3,5.8
101280501,2015-7-25,27.4,3.7
101280501,2015-7-26,27.4,3.7
101280501,2015-7-27,28.4,2.9
101280501,2015-7-28,28.9,0.5
101250303,2015-6-19,22.8,12.4
101250303,2015-6-20,23.5,13.9
101250303,2015-6-21,22.7,24.2
101250303,2015-6-22,22.3,1.8
101250303,2015-6-23,24.1,8.4
101250303,2015-6-24,24.6,11.8
101250303,2015-6-25,25.6,7.8
101250303,2015-6-26,26.7,3.7
101250303,2015-6-27,26.8,4.3
101250303,2015-6-28,27,5.1
101250303,2015-6-29,27.2,3.8
101250303,2015-6-30,27.3,3.3
101250303,2015-7-1,27.5,3
101250303,2015-7-2,27.6,4.4
101250303,2015-7-3,27.5,5.2
101250303,2015-7-4,27.3,5.3
101250303,2015-7-5,27.2,6.4
101250303,2015-7-6,26.9,8.1
101250303,2015-7-7,26.5,7.6
101250303,2015-7-8,26.4,10.1
101250303,2015-7-9,26.5,9.1
101250303,2015-7-10,26.4,15.2
101250303,2015-7-11,25.9,12.4
101250303,2015-7-12,26.2,9.6
101250303,2015-7-13,26.2,11.3
101250303,2015-7-14,26.1,6.5
101250303,2015-7-15,26.6,5.1
101250303,2015-7-16,26.8,5.9
101250303,2015-7-17,27.1,7
101250303,2015-7-18,27.2,7
101250303,2015-7-19,27.4,5.8
101250303,2015-7-20,27.5,6.9
101250303,2015-7-21,27.4,6.5
101250303,2015-7-22,27.3,6.1
101250303,2015-7-23,27.4,4.6
101250303,2015-7-24,27.3,7.5
101250303,2015-7-25,27.1,8.4
101250303,2015-7-26,26.9,4.5
101250303,2015-7-27,29.9,1.6
101250303,2015-7-28,30.6,0
101240308,2015-6-19,21.8,9.1
101240308,2015-6-20,22.6,2.5
101240308,2015-6-21,21.2,35.1
101240308,2015-6-22,21,6.2
101240308,2015-6-23,23,2
101240308,2015-6-24,22.8,6.3
101240308,2015-6-25,23.5,7.4
101240308,2015-6-26,24.9,7.2
101240308,2015-6-27,25.6,11.5
101240308,2015-6-28,25.4,9.3
101240308,2015-6-29,25.9,4.7
101240308,2015-6-30,26.4,4.7
101240308,2015-7-1,26.6,5.6
101240308,2015-7-2,26.8,4.9
101240308,2015-7-3,26.6,4.6
101240308,2015-7-4,26.7,7.3
101240308,2015-7-5,26.3,5.5
101240308,2015-7-6,25.9,6.2
101240308,2015-7-7,25.6,8.2
101240308,2015-7-8,25.7,12.7
101240308,2015-7-9,25.5,9.5
101240308,2015-7-10,25.5,10
101240308,2015-7-11,25.2,11.3
101240308,2015-7-12,25.4,9.3
101240308,2015-7-13,25.3,7.2
101240308,2015-7-14,25.2,7.9
101240308,2015-7-15,25.9,4.3
101240308,2015-7-16,26.2,4.7
101240308,2015-7-17,26.3,5.3
101240308,2015-7-18,26.6,3.4
101240308,2015-7-19,26.6,4.3
101240308,2015-7-20,26.6,4.9
101240308,2015-7-21,26.3,7.5
101240308,2015-7-22,26.2,4.7
101240308,2015-7-23,26.3,5.4
101240308,2015-7-24,26.3,7.1
101240308,2015-7-25,26,8.1
101240308,2015-7-26,25.6,6.7
101240308,2015-7-27,30.7,5.9
101240308,2015-7-28,30.6,1.4
101221502,2015-6-19,25.7,0
101221502,2015-6-20,25.7,1.1
101221502,2015-6-21,24.3,0
101221502,2015-6-22,25.8,0
101221502,2015-6-23,25.9,0
101221502,2015-6-24,25,3.4
101221502,2015-6-25,23.9,6.7
101221502,2015-6-26,23.3,13
101221502,2015-6-27,23.3,12.4
101221502,2015-6-28,23.7,6.7
101221502,2015-6-29,24.3,15.6
101221502,2015-6-30,24.5,10.6
101221502,2015-7-1,25,9.2
101221502,2015-7-2,25.6,12.9
101221502,2015-7-3,25.9,8.8
101221502,2015-7-4,26.4,6.9
101221502,2015-7-5,26.7,5.3
101221502,2015-7-6,26.7,8.5
101221502,2015-7-7,26.4,3.1
101221502,2015-7-8,26.3,3.4
101221502,2015-7-9,25.7,10.5
101221502,2015-7-10,25.6,9
101221502,2015-7-11,26.3,6.6
101221502,2015-7-12,26.2,7.8
101221502,2015-7-13,26.6,3.3
101221502,2015-7-14,26.9,5
101221502,2015-7-15,27.3,4.8
101221502,2015-7-16,27.6,3.6
101221502,2015-7-17,27.7,4.1
101221502,2015-7-18,27.8,8
101221502,2015-7-19,27.6,7.6
101221502,2015-7-20,27.7,6.8
101221502,2015-7-21,27.8,4
101221502,2015-7-22,28.1,2.3
101221502,2015-7-23,28.1,5.9
101221502,2015-7-24,27.7,6.3
101221502,2015-7-25,27,3.7
101221502,2015-7-26,27.2,3
101221502,2015-7-27,29.6,9.5
101221502,2015-7-28,30.3,0
101251501,2015-6-19,21,6.1
101251501,2015-6-20,20.2,20.9
101251501,2015-6-21,19.4,13.6
101251501,2015-6-22,21.2,1.6
101251501,2015-6-23,21.6,4.8
101251501,2015-6-24,21.6,5.1
101251501,2015-6-25,22.9,9.2
101251501,2015-6-26,24,11.4
101251501,2015-6-27,24.6,11.4
101251501,2015-6-28,24.6,10.3
101251501,2015-6-29,24.7,7.4
101251501,2015-6-30,25.1,7.2
101251501,2015-7-1,25.4,10.5
101251501,2015-7-2,25.4,9.9
101251501,2015-7-3,25.4,7.4
101251501,2015-7-4,25.2,7.3
101251501,2015-7-5,24.9,8.3
101251501,2015-7-6,25,7.4
101251501,2015-7-7,24.9,9.6
101251501,2015-7-8,24.5,6.3
101251501,2015-7-9,24.7,7.9
101251501,2015-7-10,24.2,9.2
101251501,2015-7-11,24.1,5.7
101251501,2015-7-12,24.6,4.2
101251501,2015-7-13,24.8,6.9
101251501,2015-7-14,24.6,4
101251501,2015-7-15,25.3,8.8
101251501,2015-7-16,25.5,5
101251501,2015-7-17,25.5,3.6
101251501,2015-7-18,25.6,6.3
101251501,2015-7-19,25.7,6.6
101251501,2015-7-20,25.6,5.9
101251501,2015-7-21,25.5,5.3
101251501,2015-7-22,25.6,2.1
101251501,2015-7-23,26,3
101251501,2015-7-24,25.6,6.4
101251501,2015-7-25,25.2,8.4
101251501,2015-7-26,24.9,5.1
101251501,2015-7-27,29.2,0.8
101251501,2015-7-28,29,3.9
101121002,2015-6-19,27.9,0
101121002,2015-6-20,26.9,0
101121002,2015-6-21,28.6,0
101121002,2015-6-22,28.6,0
101121002,2015-6-23,29.6,0
101121002,2015-6-24,29.1,0
101121002,2015-6-25,27.4,0
101121002,2015-6-26,25.5,1.1
101121002,2015-6-27,26.1,1.5
101121002,2015-6-28,27.3,0
101121002,2015-6-29,26,3.6
101121002,2015-6-30,25.8,6.7
101121002,2015-7-1,26.3,7.4
101121002,2015-7-2,27,3
101121002,2015-7-3,27.6,0
101121002,2015-7-4,28.4,2.8
101121002,2015-7-5,29,8.3
101121002,2015-7-6,28.7,1.4
101121002,2015-7-7,28.9,1.3
101121002,2015-7-8,28.9,1.6
101121002,2015-7-9,28.3,1.3
101121002,2015-7-10,28.4,2.1
101121002,2015-7-11,28.8,4.9
101121002,2015-7-12,28.5,1.8
101121002,2015-7-13,29.1,1.4
101121002,2015-7-14,29.6,0
101121002,2015-7-15,29.5,4.3
101121002,2015-7-16,29.5,1.4
101121002,2015-7-17,29.7,3.4
101121002,2015-7-18,29,8.2
101121002,2015-7-19,29.1,2.1
101121002,2015-7-20,29.6,1.6
101121002,2015-7-21,30,1.4
101121002,2015-7-22,29.8,5.1
101121002,2015-7-23,29.4,4.4
101121002,2015-7-24,29.3,2.2
101121002,2015-7-25,28.8,3.5
101121002,2015-7-26,28.9,1.2
101121002,2015-7-27,28.9,0
101121002,2015-7-28,29.3,0
101250906,2015-6-19,21.7,35
101250906,2015-6-20,21.8,27.3
101250906,2015-6-21,20.9,25.5
101250906,2015-6-22,20.2,8.2
101250906,2015-6-23,21.6,13.4
101250906,2015-6-24,22.9,12.6
101250906,2015-6-25,23.7,9
101250906,2015-6-26,23.8,5.5
101250906,2015-6-27,24.3,4.7
101250906,2015-6-28,24.6,5.2
101250906,2015-6-29,24.7,3.5
101250906,2015-6-30,25,2.1
101250906,2015-7-1,25.1,1.8
101250906,2015-7-2,25.2,4.5
101250906,2015-7-3,25.2,5.8
101250906,2015-7-4,24.9,6.5
101250906,2015-7-5,24.7,6.3
101250906,2015-7-6,24.8,8.7
101250906,2015-7-7,24.6,7.4
101250906,2015-7-8,24.2,8
101250906,2015-7-9,24.4,6.1
101250906,2015-7-10,24.3,12.9
101250906,2015-7-11,23.7,12
101250906,2015-7-12,23.7,9.6
101250906,2015-7-13,23.9,12
101250906,2015-7-14,23.9,6.2
101250906,2015-7-15,24.3,3.1
101250906,2015-7-16,24.7,4.1
101250906,2015-7-17,24.6,6.5
101250906,2015-7-18,24.6,3.9
101250906,2015-7-19,24.7,4
101250906,2015-7-20,24.9,5.5
101250906,2015-7-21,24.8,5.2
101250906,2015-7-22,24.6,4.3
101250906,2015-7-23,25,2.8
101250906,2015-7-24,24.9,6.1
101250906,2015-7-25,24.8,10.7
101250906,2015-7-26,24.3,8.1
101250906,2015-7-27,27.8,17.4
101250906,2015-7-28,27.7,0
101120908,2015-6-19,24.9,1.7
101120908,2015-6-20,24.6,0
101120908,2015-6-21,25.6,1.5
101120908,2015-6-22,25.9,2.8
101120908,2015-6-23,26.9,0
101120908,2015-6-24,26.8,0
101120908,2015-6-25,24.7,0
101120908,2015-6-26,22.9,1.6
101120908,2015-6-27,23.6,2.4
101120908,2015-6-28,24.6,0
101120908,2015-6-29,24.3,4.9
101120908,2015-6-30,24.2,8
101120908,2015-7-1,24.6,9.3
101120908,2015-7-2,25,5.3
101120908,2015-7-3,25.2,0
101120908,2015-7-4,25.8,3.8
101120908,2015-7-5,26.5,6.2
101120908,2015-7-6,26.6,4.5
101120908,2015-7-7,26.2,4.1
101120908,2015-7-8,26.8,2.4
101120908,2015-7-9,26,2.6
101120908,2015-7-10,25.8,5.3
101120908,2015-7-11,26.1,4.2
101120908,2015-7-12,26.2,4.5
101120908,2015-7-13,26.6,4.4
101120908,2015-7-14,27.3,2.2
101120908,2015-7-15,27.3,7.3
101120908,2015-7-16,26.9,4.5
101120908,2015-7-17,27.2,4.3
101120908,2015-7-18,26.9,13.1
101120908,2015-7-19,26.8,4.3
101120908,2015-7-20,27.4,3
101120908,2015-7-21,27.6,1.6
101120908,2015-7-22,27.6,6.1
101120908,2015-7-23,27.5,7.3
101120908,2015-7-24,26.9,7.8
101120908,2015-7-25,26.9,4.8
101120908,2015-7-26,26.7,4.5
101120908,2015-7-27,28.1,3.4
101120908,2015-7-28,28.1,0.4
101190304,2015-6-19,24.3,0
101190304,2015-6-20,24.8,1.9
101190304,2015-6-21,23.4,3.5
101190304,2015-6-22,23,0
101190304,2015-6-23,24,0
101190304,2015-6-24,23.9,2.3
101190304,2015-6-25,23.2,9.1
101190304,2015-6-26,22.8,19.3
101190304,2015-6-27,23.1,14.9
101190304,2015-6-28,23.2,8
101190304,2015-6-29,24.1,14.4
101190304,2015-6-30,24.4,15
101190304,2015-7-1,25.1,7.9
101190304,2015-7-2,25.7,14.5
101190304,2015-7-3,26.3,11.5
101190304,2015-7-4,26.5,8.7
101190304,2015-7-5,26.5,7.3
101190304,2015-7-6,26.7,7.9
101190304,2015-7-7,26.4,8.2
101190304,2015-7-8,25.9,6.8
101190304,2015-7-9,26,6
101190304,2015-7-10,25.9,12.4
101190304,2015-7-11,25.9,9
101190304,2015-7-12,25.8,8.8
101190304,2015-7-13,26,9.5
101190304,2015-7-14,26.5,7.4
101190304,2015-7-15,27,7.7
101190304,2015-7-16,27.2,7.2
101190304,2015-7-17,27.4,4.6
101190304,2015-7-18,27.6,6.9
101190304,2015-7-19,27.4,9.3
101190304,2015-7-20,27.4,9
101190304,2015-7-21,27.5,6.2
101190304,2015-7-22,27.5,5.2
101190304,2015-7-23,27.8,6.4
101190304,2015-7-24,27.2,7.2
101190304,2015-7-25,26.6,4.9
101190304,2015-7-26,26.4,6.3
101190304,2015-7-27,28.8,1.9
101190304,2015-7-28,29.6,0
101290503,2015-6-19,19.8,13.9
101290503,2015-6-20,19.4,11.6
101290503,2015-6-21,19.1,7
101290503,2015-6-22,19,11.4
101290503,2015-6-23,18.8,12.3
101290503,2015-6-24,18.9,10
101290503,2015-6-25,19.1,7.4
101290503,2015-6-26,19.3,6
101290503,2015-6-27,19.7,7.2
101290503,2015-6-28,20,12.5
101290503,2015-6-29,20,13.9
101290503,2015-6-30,19.8,12.8
101290503,2015-7-1,19.5,10.2
101290503,2015-7-2,19.4,8
101290503,2015-7-3,19.6,8.5
101290503,2015-7-4,19.9,8.1
101290503,2015-7-5,20,9.5
101290503,2015-7-6,20.2,13.8
101290503,2015-7-7,20.1,16.8
101290503,2015-7-8,19.9,15.2
101290503,2015-7-9,19.7,11.4
101290503,2015-7-10,19.4,10.7
101290503,2015-7-11,19.5,12.4
101290503,2015-7-12,19.3,13
101290503,2015-7-13,19.5,9
101290503,2015-7-14,19.4,12.5
101290503,2015-7-15,19.4,12.3
101290503,2015-7-16,19.6,9.6
101290503,2015-7-17,19.7,10.1
101290503,2015-7-18,19.6,10.8
101290503,2015-7-19,19.8,11.5
101290503,2015-7-20,19.9,9.7
101290503,2015-7-21,20,9.8
101290503,2015-7-22,20.3,11
101290503,2015-7-23,20.1,11.4
101290503,2015-7-24,20.1,14.2
101290503,2015-7-25,19.7,15.4
101290503,2015-7-26,19.8,11.9
101290503,2015-7-27,21.2,4.3
101290503,2015-7-28,20.2,14.3
101281802,2015-6-19,27.5,0
101281802,2015-6-20,26.7,8.1
101281802,2015-6-21,26.3,8.5
101281802,2015-6-22,26.9,4.7
101281802,2015-6-23,27.1,7.6
101281802,2015-6-24,27.1,9.3
101281802,2015-6-25,26.9,9.6
101281802,2015-6-26,26.8,9
101281802,2015-6-27,27.1,6.2
101281802,2015-6-28,27.3,4.1
101281802,2015-6-29,27.4,4
101281802,2015-6-30,27.5,3.2
101281802,2015-7-1,27.6,3.4
101281802,2015-7-2,27.6,3.4
101281802,2015-7-3,27.7,3.3
101281802,2015-7-4,27.4,4.5
101281802,2015-7-5,27.3,5.4
101281802,2015-7-6,27.3,5.2
101281802,2015-7-7,27.5,4
101281802,2015-7-8,27.5,4.1
101281802,2015-7-9,27.4,4.1
101281802,2015-7-10,27.4,6.3
101281802,2015-7-11,27.4,6.2
101281802,2015-7-12,27.2,11.8
101281802,2015-7-13,27.3,4.4
101281802,2015-7-14,27.2,4.2
101281802,2015-7-15,27,6.2
101281802,2015-7-16,27,4.5
101281802,2015-7-17,27.1,2.8
101281802,2015-7-18,27.4,2.2
101281802,2015-7-19,27.6,3.3
101281802,2015-7-20,27.4,4.3
101281802,2015-7-21,27.4,5
101281802,2015-7-22,27.6,4.9
101281802,2015-7-23,27.4,5.4
101281802,2015-7-24,27.7,4.3
101281802,2015-7-25,27.5,4.9
101281802,2015-7-26,27.6,5.4
101281802,2015-7-27,27.2,57.9
101281802,2015-7-28,27.9,14.5
101251212,2015-6-19,21,16.2
101251212,2015-6-20,21,19.7
101251212,2015-6-21,20,18.9
101251212,2015-6-22,20.8,3.3
101251212,2015-6-23,21.7,7.6
101251212,2015-6-24,22.4,7.4
101251212,2015-6-25,23.7,9.6
101251212,2015-6-26,24.4,7.2
101251212,2015-6-27,25,7.5
101251212,2015-6-28,25.1,6.4
101251212,2015-6-29,25.2,4.9
101251212,2015-6-30,25.6,3.5
101251212,2015-7-1,25.8,4.1
101251212,2015-7-2,25.8,5.8
101251212,2015-7-3,25.8,6.7
101251212,2015-7-4,25.4,6.5
101251212,2015-7-5,25.3,8
101251212,2015-7-6,25.3,7.6
101251212,2015-7-7,25.1,8.9
101251212,2015-7-8,24.7,6.6
101251212,2015-7-9,25,5.7
101251212,2015-7-10,24.6,10.4
101251212,2015-7-11,24.2,8.2
101251212,2015-7-12,24.6,6.4
101251212,2015-7-13,24.8,7.7
101251212,2015-7-14,24.6,3.9
101251212,2015-7-15,25.2,5.2
101251212,2015-7-16,25.5,4.4
101251212,2015-7-17,25.5,4.4
101251212,2015-7-18,25.6,5.1
101251212,2015-7-19,25.7,4.8
101251212,2015-7-20,25.6,6.2
101251212,2015-7-21,25.6,4.7
101251212,2015-7-22,25.6,2.4
101251212,2015-7-23,26,2.3
101251212,2015-7-24,25.7,6.6
101251212,2015-7-25,25.4,9.9
101251212,2015-7-26,25,5.8
101251212,2015-7-27,29.6,0
101251212,2015-7-28,30.2,0.1
101281902,2015-6-19,27,3
101281902,2015-6-20,26.6,4.9
101281902,2015-6-21,26,10.1
101281902,2015-6-22,25.9,9
101281902,2015-6-23,26.2,10.9
101281902,2015-6-24,26.1,15.9
101281902,2015-6-25,26,9.8
101281902,2015-6-26,26.4,5.2
101281902,2015-6-27,26.7,4.3
101281902,2015-6-28,26.9,4.4
101281902,2015-6-29,26.8,6.1
101281902,2015-6-30,26.9,5.1
101281902,2015-7-1,26.8,5.4
101281902,2015-7-2,26.9,5.1
101281902,2015-7-3,26.6,6.7
101281902,2015-7-4,26.5,9
101281902,2015-7-5,26.5,8
101281902,2015-7-6,26.4,9.9
101281902,2015-7-7,26.5,8.6
101281902,2015-7-8,26.5,8.4
101281902,2015-7-9,26.6,7.4
101281902,2015-7-10,26.5,10.7
101281902,2015-7-11,26.5,9.4
